,url,title,rating,reviews,prep_time,calories_per_serving,ingredients_flat
2070,https://www.bigoven.com/recipe/slow-cooker-beef-tamale-bowls/1205151,Slow-Cooker Beef Tamale Bowls,NA,NA,240,2231,"{u'butter': u'75 ml', u'shredded Mexican cheese blend (4 oz)': u'592.5 ml', u'bell pepper': u'2.5 orange', u'Fresh cilantro': u'', u'shredded sharp Cheddar cheese (4 oz)': u'592.5 ml', u'peeled pitted': u'2.5 avocado,', u'canned black beans': u'887.5 ml', u'Salt and pepper': u'', u'water': u'2365 ml', u'finely': u'2.5 onion,', u'(1 oz) Old El Paso\u2122 hot and spicy taco seasoning m': u'2.5 package', u'quick-cooking dry polenta': u'592.5 ml', u'(14 oz) Old El Paso\u2122 enchilada sauce': u'2.5 can', u'beef flank steak': u'2.275 kg', u'Crushed tortilla chips': u''}"
2071,https://www.bigoven.com/recipe/slow-cooker-sweet-and-sour-chicken/974578,Slow Cooker Sweet and Sour Chicken,NA,NA,45,133,"{u'lower-sodium soy sauce': u'50 ml', u'grated peeled fresh ginger': u'25 ml', u'red bell pepper': u'1.66666666666667 large', u'cider vinegar': u'73.3333333333333 ml', u'orange juice': u'98.3333333333333 ml', u'skinless boneless chicken thighs': u'0.75 kg', u'sugar': u'131.666666666667 ml', u'cornstarch': u'73.3333333333333 ml', u'chopped onion (about 1 medium)': u'395 ml', u'green bell pepper': u'1.66666666666667 large', u'hot cooked white rice': u'1183.33333333333 ml', u'pineapple chunks in juice': u'3.33333333333333 (8-ounce) cans', u'ketchup': u'131.666666666667 ml'}"
2072,https://www.bigoven.com/recipe/slow-cooker-tomato-and-sausage-pasta/1557154,Slow Cooker Tomato and Sausage Pasta,NA,NA,30,274,"{u'fusilli pasta': u'875 g', u'Pinch each salt and pepper': u'', u'cloves garlic sliced': u'3.75', u'tomato paste': u'37.5 ml', u'onion onions sliced': u'1.25', u'Italian herb seasoning': u'6.25 ml', u'fresh basil leaf fresh basil leaves': u'73.75 ml', u'balsamic vinegar': u'12.5 ml', u'grated parmesan cheese': u'147.5 ml', u'all-purpose flour': u'18.75 ml', u'eggplant chopped in 3/4-inch (2 cm) pieces': u'1.25', u'(660 mL) strained tomatoes (passata)': u'1.25 bottle', u'pkg (227 g) cremini mushrooms': u'1.25', u'mild Italian sausage mild Italian sausages': u'5', u'hot pepper flakes': u'1.25 ml'}"
2073,https://www.bigoven.com/recipe/slow-cooker-sausage-and-lentil-soup/1737553,Slow-Cooker Sausage and Lentil Soup,NA,NA,240,14,"{u'garlic cloves': u'3.33333333333333', u'onion': u'1.66666666666667 large', u'low-sodium beef broth': u'788.333333333333 ml', u'celery stalk cut into 1/4-inch pieces': u'1.66666666666667', u'black pepper': u'1.66666666666667 ml', u'medium-size carrots cut into 1/4-inch pieces': u'3.33333333333333', u'loosely packed cups baby spinach': u'5', u'turkey kielbasa (from a 14-ounce package)': u'330 g', u'salt': u'3.33333333333333 ml', u'(from a 1-pound bag) lentils': u'493.333333333333 ml'}"
2074,https://www.bigoven.com/recipe/slow-cooker-coq-au-vin/1338628,Slow cooker coq au vin,NA,NA,240,208,"{u'garlic cloves': u'5', u'plain flour': u'75 ml', u'bay leaf': u'2.5 fresh', u'few sprigs fresh thyme': u'', u'chicken legs': u'10 whole', u'1/2fl oz good quality chicken stock': u'250 ml/3', u'salt and freshly ground black pepper': u'', u'1/2oz button or crimini mushrooms': u'375 g/5', u'shallots peeled and left whole': u'1000 g/14oz', u'1/2pt full-bodied red wine': u'750 ml/', u'celery cut into 1cm/ 1/2in slices': u'5 sticks', u'cut into chunky pieces': u'5 carrots,', u'tomato pur\xe9e': u'37.5 ml', u'1/2oz smoked': u'250 g/3'}"
2075,https://www.bigoven.com/recipe/slow-cooker-balsamic-chicken-and-sausage/1202902,Slow Cooker Balsamic Chicken and Sausage,NA,NA,240,30,"{u'garlic powder': u'8.33333333333333 ml', u'14.5 oz cans organic diced tomatoes': u'3.33333333333333 \u2013', u'+ 1/2 tsp garlic powder': u'', u'Italian seasoning': u'8.33333333333333 ml', u'Extra virgin olive oil': u'', u'15 oz can tomato sauce': u'1.66666666666667 \u2013', u'Italian sausage links (sweet or spicy or a combo i': u'10 fresh', u'water or chicken stock': u'395 ml', u'onion thinly sliced (not diced!)': u'1.66666666666667 white', u'skinless chicken breasts (don\u2019t hate me for that)': u'6.66666666666667 boneless,', u'+ 1 tsp Italian seasoning': u'', u'balsamic vinegar': u'196.666666666667 ml', u'of garlic': u'4-6 cloves', u'kosher salt': u'8.33333333333333 ml', u'+ 1/2 tsp kosher salt': u''}"
2076,https://www.bigoven.com/recipe/slow-cooker-shredded-beef-tacos/1198396,Slow Cooker Shredded Beef Tacos,NA,NA,240,29,"{u'leaf': u'1.66666666666667 bay', u'chili powder': u'16.6666666666667 ml', u'4 chipotle peppers in adobo': u'1.66666666666667 to', u'boneless beef roast (shoulder': u'1.51666666666667 kg', u'dried oregano': u'8.33333333333333 ml', u'cilantro leaves': u'196.666666666667 ml', u'cumin': u'1.66666666666667 Tbsp', u'garlic salt': u'16.6666666666667 ml', u'Mexican beer': u'283.333333333333 g', u'garlic': u'10 cloves', u'freshly squeezed lime juice': u'3.33333333333333 Tbsp', u'tomato paste': u'1.66666666666667 Tbsp', u'beef broth': u'283.333333333333 g', u'Salt & pepper': u''}"
2077,http://www.bigoven.com/recipe/slow-cooker-chicken-tikka-masala/1352056,Slow Cooker Chicken Tikka Masala,NA,NA,240,603,"{u'olive oil': u'75 ml', u'sugar or': u'0 ml', u'Marinade for chicken :': u'', u'yogurt greek yogurt or plain thick yogurt': u'590 ml', u'tomato puree from fresh tomatoes or you can use ca': u'4730 ml', u'of black pepper': u'10 pinch', u'soaked and made into a paste': u'50 almonds,', u'of garlic made into a paste': u'8-10 cloves', u'ginger paste': u'185 ml', u'onion cut into thin half moon shape': u'2.5 large', u'garam masala': u'25 ml', u'heavy cream': u'0 ml', u'cumin seeds': u'10 ml', u'ghee': u'75 ml', u'cardamoms': u'1-2 black', u'cloves': u'20', u'lime juice': u'35 ml', u'oil': u'75 ml', u'dried fenugreek leaves or kasuri methi': u'25 ml', u'garlic paste': u'35 ml', u'turmeric powder': u'10 ml', u'breast': u'10 chicken', u'Salt': u'', u'red chili powder or': u'0 ml', u'long cinnamon stick': u'2-3 inch', u'green chilies': u'7-8 fresh', u'Sauce:': u'', u'red chili powder': u'20 ml', u'cinnamon': u'5 ml', u'salt': u'25 ml'}"
2078,https://www.bigoven.com/recipe/sausage-and-peppers-made-in-a-slow-cooker/1794021,Sausage and Peppers made in a Slow Cooker!,NA,NA,240,NA,"{u'garlic powder': u'5 ml', u'SAUSAGE MIXTURE:': u'', u'freshly ground black pepper': u'12.5 ml', u'dried basil': u'5 ml', u'dried oregano': u'5 ml', u'yellow onion': u'2.5 large', u'(28 oz) can crushed tomatoes': u'2.5', u'fennel seeds': u'12.5 ml', u'Italian sausage links': u'20', u'chopped fresh basil leaves': u'147.5 ml', u'FOR FINISHING:': u'', u'SAUCE:': u'', u'Marsala wine or chicken broth': u'147.5 ml', u'green bell pepper': u'2.5 large', u'salt': u'12.5 ml', u'red pepper flakes': u'2.5 ml', u'fresh Italian sandwich rolls': u'20'}"
2079,https://www.bigoven.com/recipe/slow-cooker-sticky-chicken-legs/1883635,Slow Cooker Sticky Chicken Legs,NA,NA,45,NA,"{u'teriyaki sauce': u'147.5 ml', u'chicken legs': u'12.5 lbs.', u""Stubb's Chicken All-Natural Spice Rub"": u'147.5 ml', u'honey': u'147.5 ml', u'fresh black pepper': u'25 ml', u'salt': u'37.5 ml', u""Stubb's Original Bar-B-Q Sauce"": u'887.5 ml'}"
2080,https://www.bigoven.com/recipe/slow-cooker-chicken-burrito-bowls/1477938,Slow Cooker Chicken Burrito Bowls,NA,NA,240,75,"{u'olive oil': u'1.66666666666667 tbsp.', u'(approx. 2) boneless': u'0.75 kg', u'For The Chicken:': u'', u'For The Chicken Burrito Bowls:': u'', u'oz. can diced tomatoes': u'1 14.5-', u'yellow onion diced': u'1.66666666666667', u'tsp. paprika': u'0.833333333333333', u'(approx. 6) boneless': u'0.75 kg', u'tsp. kosher salt': u'2.5', u'tsp. ground black pepper': u'0.833333333333333', u'oz. can black beans': u'1 15-', u'tsp. ground cumin': u'1.66666666666667', u'oz. can tomato sauce': u'1 8-', u'tsp. garlic powder': u'0.833333333333333', u'tsp. chili powder': u'0.833333333333333', u'tsp. dried oregano': u'3.33333333333333', u'For The Cauliflower Rice:': u'', u'optional: lime wedges': u'', u'tsp. cayenne': u'0.416666666666667', u'avocados, diced': u'3.33333333333333', u'tomatoes, diced': u'3.33333333333333', u'head cauliflower': u'1.66666666666667 large'}"
2081,https://www.bigoven.com/recipe/slow-cooker-honey-orange-chicken/1357276,Slow Cooker Honey Orange Chicken,NA,NA,30,1,"{u'Pinch of red pepper flakes': u'', u'For Serving:': u'', u'honey BBQ sauce': u'0.625 up', u'boneless skinless chicken breasts cut into 2-inch': u'5 lbs.', u'soy sauce': u'0.625 up', u'sesame oil': u'1.25 easpoon', u'all-purpose flour': u'0.625 up', u'of garlic': u'7.5 cloves', u'orange marmalade': u'1.25 up', u'Brown rice green onions and sesame seeds': u''}"
2082,https://www.bigoven.com/recipe/slow-cooker-butternut-squash-cornbread/1296517,{Slow Cooker} Butternut Squash Cornbread,NA,NA,10,1561,"{u'butternut squash': u'1.66666666666667 up', u'egg': u'2.5', u'baking soda': u'5 ml', u'* 3 tablespoons of honey (I also tried 1/4 cup of': u'', u'baking powder': u'25 ml', u'buttermilk': u'442.5 ml', u'cornmeal': u'442.5 ml', u'of all purpose flour': u'740 ml', u'salt': u'0.3125 easpoon', u'unsalted butter': u'0.833333333333333 up'}"
2083,https://www.bigoven.com/recipe/slow-cooker-ham-paleo-and-aip/1735389,Slow Cooker Ham (Paleo and AIP),NA,NA,60,84,"{u'Orange Juice': u'147.5 ml', u'zest of 1 Orange': u'', u'Dried Rosemary': u'12.5 ml', u'Honey': u'73.75 ml', u'Apple Cider Vinegar': u'1.25 tbs', u'Ham Roast': u'0 kg', u'Coconut Oil': u'5 tbs'}"
2084,https://www.bigoven.com/recipe/slow-cooker-tomato-basil-chicken/1339622,Slow Cooker Tomato Basil Chicken,NA,NA,45,311,"{u'coconut sugar': u'50 ml', u'grape or cherry tomatoes': u'0.75 kg', u'sea salt and black pepper': u'', u'basil leaves': u'15-20 large', u'of garlic sliced': u'10 cloves', u'balsamic vinegar': u'295 ml', u'boneless skinless chicken thighs': u'1.66666666666667 kg', u'balsamic vinaigrette to serve on the side': u''}"
2085,https://www.bigoven.com/recipe/slow-cooker-chicken-and-noodles-alfredo/1501152,Slow-Cooker Chicken and Noodles Alfredo,NA,NA,30,116,"{u'(16 oz) Alfredo pasta sauce': u'2 jar', u'chopped sun-dried tomatoes (not in oil)': u'236 ml', u'water': u'474 ml', u'uncooked medium egg noodles (5 oz)': u'1420 ml', u'boneless skinless chicken thighs': u'0.9 kg', u'shredded Parmesan cheese': u'60 ml', u'(14 oz) quartered artichokes': u'2 can'}"
2086,https://www.bigoven.com/recipe/slow-cooker-pepperoni-and-sausage-pizza-pasta/1163558,Slow Cooker Pepperoni and Sausage Pizza Pasta,4,2,30,572,"{u'pre-cooked turkey sausage crumbles (found next to': u'788.333333333333 ml', u'Non stick spray': u'', u'penne pasta': u'788.333333333333 ml', u'pasta sauce': u'0.833333333333333 jar', u'dried oregano': u'3.33333333333333 ml', u'black pepper': u'1.03333333333333 ml', u'tomato sauce': u'1281.66666666667 ml', u'cooked pepperoni slices (the kind in a bag for piz': u'295 ml', u'mozzarella cheese': u'395 ml', u'salt': u'1.03333333333333 ml'}"
2087,https://www.bigoven.com/recipe/slow-cooker-jamaican-curry-chicken/1783340,Slow Cooker Jamaican Curry Chicken,5,1,180,NA,"{u'chicken bouillon optional': u'0 ml', u'coconut milk': u'0 ml', u'sprigs thyme': u'2-3', u'bay leaf': u'2', u'potatoes or more peeled cut in medium pieces': u'0 kg', u'minced garlic': u'2 Tablespoon', u'scotch bonnet pepper': u'2', u'chicken broth or water': u'236 ml', u'paprika': u'0 ml', u'or more canola or cooking oil': u'118 ml', u'or more curry spice/powder': u'10 ml', u'Salt and pepper to taste (or use chicken season)': u'', u'carrots and green beans (more or less)': u'0 kg', u'tomato paste': u'2 Tablespoon', u'chicken thighs (see notes)': u'0 kg', u'onion sliced': u'2', u'Salt': u'', u'Curry spice/powder': u'1 1/2 -2 Tablespoons'}"
2088,https://www.bigoven.com/recipe/slow-cooker-tex-mex-chicken/1210116,Slow-Cooker Tex-Mex Chicken,NA,NA,45,1030,"{u'flour': u'75 ml', u'frozen corn': u'592.5 ml', u'hot cooked long-grain white rice': u'1182.5 ml', u'TACO BELL\xae Thick and Chunky Salsa': u'0 ml', u'green and red pepper': u'2.5 each', u'KRAFT Mexican Style Finely Shredded Four Cheese': u'295 ml', u""onions sliced Trader Joe's &mdash"": u'5 green', u'boneless skinless chicken breasts': u'1.125 kg', u'(about 1/2 of 1-oz. pkg.) TACO BELL\xae Taco Seasonin': u'75 ml'}"
2089,https://www.bigoven.com/recipe/slow-cooker-balsamic-chicken-and-sausage/1171601,Slow Cooker Balsamic Chicken and Sausage,NA,NA,45,30,"{u'garlic powder': u'8.33333333333333 ml', u'14.5 oz cans organic diced tomatoes': u'3.33333333333333 \u2013', u'+ 1/2 tsp garlic powder': u'', u'Italian seasoning': u'8.33333333333333 ml', u'Extra virgin olive oil': u'', u'15 oz can tomato sauce': u'1.66666666666667 \u2013', u'Italian sausage links (sweet or spicy or a combo i': u'10 fresh', u'water or chicken stock': u'395 ml', u'onion thinly sliced (not diced!)': u'1.66666666666667 white', u'skinless chicken breasts (don\u2019t hate me for that)': u'6.66666666666667 boneless,', u'+ 1 tsp Italian seasoning': u'', u'balsamic vinegar': u'196.666666666667 ml', u'of garlic': u'4-6 cloves', u'kosher salt': u'8.33333333333333 ml', u'+ 1/2 tsp kosher salt': u''}"
2090,https://www.bigoven.com/recipe/slow-cooker-chicken-parmesan-soup/1182029,Slow Cooker Chicken Parmesan Soup,NA,NA,45,1353,"{u'garlic cloves': u'5', u'bell pepper': u'1.66666666666667 green', u'chopped fresh oregano': u'16.6666666666667 ml', u'Chopped fresh basil or parsley': u'', u'chicken broth': u'1183.33333333333 ml', u'red pepper flakes (or more if you like it spicy!)': u'1.03333333333333 ml', u'(uncooked) dry gemelli or penne pasta': u'188.333333333333 g', u'chopped fresh basil': u'25 ml', u'(raw) boneless': u'0.383333333333333 kg', u'chopped white onion': u'196.666666666667 ml', u'(14.5 ounces) crushed tomatoes': u'1.66666666666667 can', u'shredded Parmesan cheese': u'196.666666666667 ml'}"
2091,https://www.bigoven.com/recipe/simple-slow-cooker-yellow-dal/1543766,Simple Slow-Cooker Yellow Dal,NA,NA,30,91,"{u'yellow split peas': u'592.5 ml', u'garlic cloves': u'12.5 large', u'red onion finely': u'2.5 medium', u'extra virgin coconut oil': u'37.5 ml', u'black mustard seeds': u'5 ml', u'minced cilantro leaves': u'147.5 ml', u'cayenne': u'2.5 ml', u'ground coriander seeds': u'12.5 ml', u'water': u'1775 ml', u'cumin seeds': u'5 ml', u'salt': u'12.5 ml', u'tomatoes, diced': u'7.5', u'ground turmeric': u'10 ml'}"
2092,https://www.bigoven.com/recipe/slow-cooker-whole-chicken-and-gravy/1733751,Slow Cooker Whole Chicken and Gravy,NA,NA,45,20,"{u'olive oil': u'75 ml', u'chicken about 4lbs': u'2.5 small', u'seasoning salt (or to taste)': u'12.5 ml', u'thyme': u'5 ml', u'slices onion': u'5', u'smoked paprika': u'12.5 ml', u'parsley': u'5 ml', u'black pepper': u'5 ml', u'paprika': u'12.5 ml', u'cornstarch': u'', u'chicken broth (optional)': u'', u'garlic powder': u'5 ml'}"
2093,https://www.bigoven.com/recipe/slow-cooker-french-dip-sandwiches/1330443,Slow Cooker French Dip Sandwiches,NA,NA,30,2371,"{u'Optional for serving: cheese': u'', u'diced': u'2.5 onion,', u'Worcestershire sauce': u'75 ml', u'beef eye round roast': u'2.5 kg', u'fresh thyme': u'37.5 ml', u'scallions': u'10', u'free baguettes': u'5 gluten', u'garlic': u'10 cloves', u'beef broth': u'2365 ml', u'fresh ground pepper': u'5 ml', u'sea salt': u'12.5 ml', u'peeled and sliced': u'5 carrots,'}"
2094,https://www.bigoven.com/recipe/slow-cooker-mississippi-pot-roast/1336085,Slow Cooker Mississippi Pot Roast,NA,NA,60,NA,"{u'of Ranch Dressing Mix': u'2.5 package', u""of butter (unsalted or salted....doesn't matter)"": u'2.5 stick', u'Roast - Regular size. I buy whatever is in the sto': u'2.5 Beef', u'peperoncini juice': u'147.5 ml', u'peppers': u'5-10 peperoncini', u'of Au Jus Gravy mix': u'2.5 package'}"
2095,https://www.bigoven.com/recipe/slow-cooker-chicken-cacciatore-with-potatoes/1791066,Slow Cooker Chicken Cacciatore With Potatoes,5,1,240,NA,"{u'pitted black olives': u'196.666666666667 ml', u'| 400g bottle tomato passata (tomato sauce or pure': u'0 g', u'sliced mushrooms': u'395 ml', u'pepper (adjust to your taste)': u'', u'salt (adjust to your taste)': u'8.33333333333333 ml', u'red pepper (capsicum)': u'1.66666666666667 small', u'| 1 kg baby potatoes': u'1.51666666666667 kg', u'olive oil (more if needed )': u'50 ml', u'freshly chopped parsley': u'50 ml', u'cube bullion (beef)': u'1.66666666666667', u'red pepper flakes (optional)': u'3.33333333333333 ml', u'Salt and pepper to season': u'', u'skinless chicken thighs': u'10', u'medium-sized carrot peeled and sliced': u'3.33333333333333', u'each dried basil and oregano': u'8.33333333333333 ml', u'yellow pepper (capsicum)': u'1.66666666666667 small', u'tomato paste': u'50 ml', u'minced garlic (or 8 cloves)': u'50 ml', u'red wine (optional -- substitute with beef broth I': u'250 ml', u'onion roughly': u'1.66666666666667 medium', u'| 410g can crushed tomatoes': u'661.666666666667 g'}"
2096,https://www.bigoven.com/recipe/slow-cooker-asian-beef-make-ahead-mondays/1174109,Slow-Cooker Asian Beef | Make Ahead Mondays,NA,NA,240,251,"{u'boneless top round or bottom round beef roast': u'0 kg', u'Asian Chili-Garlic Sauce': u'0 ml', u'fish sauce': u'37.5 ml', u'beef or chicken broth': u'592.5 ml', u'soy sauce': u'37.5 ml', u'garlic peeled and lightly smashed with the side of': u'4-6 cloves', u'piece of ginger': u'2.5 (2-inch)', u'honey plus 2 tablespoons': u'147.5 ml', u'balsamic vinegar': u'295 ml'}"
2097,https://www.bigoven.com/recipe/slow-cooker-jerk-chicken-drumsticks/1206493,Slow Cooker Jerk Chicken Drumsticks,NA,NA,45,NA,{u'ingredients 2 tablespoons fresh lime juice': u''}
2098,https://www.bigoven.com/recipe/slow-cooker-ropa-vieja-tostadas/1193551,Slow-Cooker Ropa Vieja Tostadas,NA,NA,30,256,"{u'leaf': u'2.5 bay', u'crumbled queso fresco cheese (8 oz)': u'1182.5 ml', u'ground black pepper': u'2.5 ml', u'salt': u'5 ml', u'dried oregano leaves': u'5 ml', u'(14.5 oz) Muir Glen\u2122 organic fire roasted diced to': u'2.5 can', u'(4.5 oz) Old El Paso\u2122 tostada shells (12 shells)': u'2.5 package', u'beef skirt steak': u'1.7 kg', u'chopped green bell pepper': u'592.5 ml', u'avocados pitted': u'7.5 ripe', u'garlic': u'7.5 cloves', u'green olives': u'295 ml', u'(8 oz) tomato sauce': u'2.5 can', u'chopped red onion': u'592.5 ml', u'capers': u'37.5 ml', u'ground coriander': u'17.5 ml', u'ground cumin': u'12.5 ml'}"
2099,https://www.bigoven.com/recipe/swiss-steak-slow-cooker-recipe/1216493,Swiss Steak Slow Cooker Recipe,NA,NA,30,62,"{u'chopped onion': u'196.666666666667 ml', u'pepper': u'8.33333333333333 ml', u'minced garlic': u'3.33333333333333 ml', u'2-1/2 pounds boneless beef top round steak': u'3.33333333333333 to', u'(10-3/4 ounces) condensed cream of mushroom soup': u'1.66666666666667 can', u'water': u'0 ml', u'all-purpose flour': u'295 ml', u'3 teaspoons beef bouillon granules': u'1.66666666666667 to', u'salt': u'1.66666666666667 ml', u'2 tablespoons butter': u'1.66666666666667 to', u'sliced celery': u'395 ml'}"
2100,https://www.bigoven.com/recipe/slow-cooker-ropa-vieja-tostadas/1193551,Slow-Cooker Ropa Vieja Tostadas,NA,NA,30,256,"{u'leaf': u'2.5 bay', u'crumbled queso fresco cheese (8 oz)': u'1182.5 ml', u'ground black pepper': u'2.5 ml', u'salt': u'5 ml', u'dried oregano leaves': u'5 ml', u'(14.5 oz) Muir Glen\u2122 organic fire roasted diced to': u'2.5 can', u'(4.5 oz) Old El Paso\u2122 tostada shells (12 shells)': u'2.5 package', u'beef skirt steak': u'1.7 kg', u'chopped green bell pepper': u'592.5 ml', u'avocados pitted': u'7.5 ripe', u'garlic': u'7.5 cloves', u'green olives': u'295 ml', u'(8 oz) tomato sauce': u'2.5 can', u'chopped red onion': u'592.5 ml', u'capers': u'37.5 ml', u'ground coriander': u'17.5 ml', u'ground cumin': u'12.5 ml'}"
2101,https://www.bigoven.com/recipe/slow-cooker-flank-steak-fajitas/1169009,Slow Cooker Flank Steak Fajitas,NA,NA,30,225,"{u'coriander': u'10 ml', u'Whole-wheat tortillas': u'', u'soy sauce preferably the low-sodium variety': u'60 ml', u'chili powder': u'14 ml', u'flank steak': u'1.36 kg', u'onion': u'2', u'pepper seeded and': u'2 jalapeno', u'cumin': u'10 ml', u'5 bell peppers': u'8 \u2013', u'black pepper': u'2 ml', u'garlic': u'4 cloves', u'salt': u'4 ml'}"
2102,https://www.bigoven.com/recipe/slow-cooker-sweet-fire-chicken/1325130,Slow Cooker Sweet Fire Chicken,NA,NA,45,39,"{u'bell pepper': u'2.5 red', u'crushed red pepper flakes': u'0 ml', u'pineapple chunks': u'2.5 can', u'sweet red chili sauce': u'75 ml', u'minced garlic': u'25 ml', u'sugar': u'1.66666666666667 up', u'water': u'592.5 ml', u'cold water + 3 tablespoons corn starch': u'147.5 ml', u'skinless chicken breasts': u'3-4 boneless', u'salt': u'1.25 easpoon'}"
2103,https://www.bigoven.com/recipe/slow-cooker-bean-and-spinach-enchiladas/1184732,Slow-Cooker Bean and Spinach Enchiladas,NA,NA,240,NA,"{u'olive oil': u'5 tablespoon(s)', u'halved and sliced': u'1.25 cucumber,', u'jar(s) salsa (3 1/2 cups)': u'0 g', u'can(s) black beans': u'0 g', u'corn tortillas': u'8 6- inch', u'frozen corn': u'2.5 cup(s)', u'Kosher salt and black pepper': u'', u'package(s) frozen chopped spinach': u'0 g', u'sharp Cheddar': u'20 ounce(s)', u'grape tomatoes': u'1.25 cup(s)', u'head(s) romaine lettuce': u'2.5 medium', u'cut into matchsticks': u'10 radishes,', u'fresh lime juice': u'7.5 tablespoon(s)', u'Sliced scallions': u'', u'ground cumin': u'1.25 teaspoon(s)'}"
2104,https://www.bigoven.com/recipe/slow-cooker-jalapeo-popper-chicken-taquitos/1179380,Slow Cooker Jalapeño Popper Chicken Taquitos,NA,NA,240,197,"{u'garlic powder': u'12.5 ml', u'cream cheese': u'567.5 g', u'cumin': u'12.5 ml', u'jarred whole or sliced jalape\xf1os': u'0.833333333333333 up', u'tortillas (I prefer flour but corn tortillas also': u'40 taco-sized', u'shredded cheese (colby jack': u'887.5 ml', u'breasts frozen or thawed': u'3-4 chicken', u'optional toppings: fresh cilantro': u'', u'salt': u'12.5 ml'}"
2105,https://www.bigoven.com/recipe/slow-cooker-chinese-beef-and-bok-choy/1206746,Slow-Cooker Chinese Beef and Bok Choy,NA,NA,240,3227,"{u'garlic unpeeled': u'15 cloves', u'(white and light green parts only)': u'10 leeks', u'beef chuck roast': u'1.7 kg', u'slices ginger': u'10 thin', u'baby bok choy': u'10 heads', u'jalapeno pepper': u'2.5 red', u'soy sauce': u'110 ml', u'all-purpose flour': u'110 ml', u'cooked white rice': u'1182.5 ml', u'packed light brown sugar': u'75 ml', u'Shaoxing rice wine': u'147.5 ml', u'hoisin sauce': u'147.5 ml'}"
2106,https://www.bigoven.com/recipe/slow-cooker-beef-pot-roast/1528918,Slow Cooker Beef Pot Roast,NA,NA,120,46,"{u'sodium-reduced beef broth': u'0 ml', u'pepper': u'2.5 ml', u'packed brown sugar': u'18.75 ml', u'Worcestershire sauce': u'6.25 ml', u'ribs celery': u'2.5', u'dried oregano': u'6.25 ml', u'red wine vinegar': u'37.5 ml', u'boneless beef cross rib pot roast boneless beef cr': u'1.25 kg', u'paprika': u'12.5 ml', u'dry red wine': u'147.5 ml', u'pkg (10 oz/284 g) pearl onion pearl onions': u'1.25', u'all-purpose flour': u'73.75 ml', u'tomato paste': u'37.5 ml', u'cloves garlic': u'7.5', u'carrot carrots': u'2.5', u'onion onions thinly sliced': u'1.25', u'salt': u'2.5 ml', u'dry mustard': u'6.25 ml', u'pkg (14 g) dried mushroom dried mushrooms': u'1.25'}"
2107,https://www.bigoven.com/recipe/slow-cooker-ranch-buffalo-chicken-tenders/1594632,Slow Cooker Ranch Buffalo Chicken Tenders,4,1,240,330,"{u'to 2 pound boneless skinless chicken tenders': u'3.75', u'homemade ranch seasoning': u'37.5 ml', u'buffalo wing sauce (plus additional for dipping)': u'295 ml', u'Blue cheese crumbles for garnish': u'', u'chicken broth': u'295 ml'}"
2108,https://www.bigoven.com/recipe/slow-cooker-mushroom-spinach-lasagna/1157198,Slow Cooker Mushroom Spinach Lasagna,NA,NA,30,5,"{u'olive oil': u'25 ml', u'ground black pepper': u'1.66666666666667 ml', u'(8 oz each) fresh sliced mushrooms': u'1.66666666666667 pkg', u'lasagna noodles': u'10 dry', u'Kraft\xae Grated Parmesan Cheese': u'196.666666666667 ml', u'PAM\xae Original No-Stick Cooking Spray': u'', u'(8 oz each) part-skim ricotta cheese': u'1.66666666666667 container', u'(6 oz each) baby spinach leaves': u'1.66666666666667 pkg', u""Hunt's\xae Tomato Sauce"": u'788.333333333333 ml', u'dried Italian seasoning': u'3.33333333333333 ml', u'shredded Italian blend cheese': u'0 ml', u'salt': u'1.66666666666667 ml', u""(14.5 oz each) Hunt's\xae Diced Tomatoes with Basil"": u'1.66666666666667 can'}"
2109,https://www.bigoven.com/recipe/slow-cooker-sausage-and-squash-lasagna/1156030,Slow Cooker Sausage and Squash Lasagna,NA,NA,30,195,"{u'olive oil': u'15 ml', u'garlic cloves': u'6', u'freshly ground black pepper': u'1 ml', u'packages shiitake mushrooms': u'3 (3.5-ounce)', u'lasagna noodles': u'12 uncooked', u'chopped fresh chives': u'30 ml', u'fontina cheese': u'113 g', u'part-skim ricotta cheese': u'255 g', u'zucchini cut into 1/4-inch-thick slices': u'1 large', u'yellow crookneck squash': u'1 large', u'water': u'1420 ml', u'red wine vinegar': u'118 ml', u'Cooking spray': u'', u'chopped fresh flat-leaf parsley': u'30 ml', u'Asiago cheese': u'28 g', u'hot turkey Italian sausage links': u'340 g', u""lower-sodium marinara sauce (such as Dell'Amore)"": u'1 (25-ounce) jar', u'chopped onion': u'473 ml', u'chopped fresh basil leaves': u'118 ml', u'unsalted chicken stock (such as Swanson)': u'237 ml'}"
